#Device;HMC8015
#Device Name;COFFEE
#Format;LOG
#Date;2029-09-15
#Version;01.400-02.430-03.730
#Serial No.;033820106
 #Mode;Unlimited
#Logging Interval[s];1.000
#Specified Logging Count;-----
#Specified Logging Time[s];-----
 #Start Time;12:52:51
#Stop Time;13:54:06
 #Actual Count;3676        
 URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
233.68;63.93E-03;6.516;50.001;300;200E-03;14.939;13.442;0.436;3.22;13:27:12.000
233.75;70.24E-03;7.380;50.002;300;200E-03;16.419;14.667;0.449;3.24;13:27:13.000
233.73;65.68E-03;6.768;50.006;300;200E-03;15.352;13.779;0.441;3.22;13:27:14.000
233.71;62.29E-03;6.370;50.006;300;200E-03;14.557;13.089;0.438;3.19;13:27:15.000
233.64;63.13E-03;6.407;50.004;300;200E-03;14.749;13.284;0.434;3.22;13:27:16.000
233.67;62.97E-03;6.402;50.001;300;200E-03;14.714;13.248;0.435;3.24;13:27:17.000
233.74;60.60E-03;6.027;50.007;300;200E-03;14.165;12.819;0.425;3.23;13:27:18.000
233.53;64.42E-03;6.546;50.011;300;200E-03;15.045;13.546;0.435;3.23;13:27:19.000
233.69;61.39E-03;6.103;50.009;300;200E-03;14.346;12.983;0.425;3.22;13:27:20.000
233.67;64.04E-03;6.518;50.015;300;200E-03;14.963;13.469;0.436;3.18;13:27:21.000
233.73;60.88E-03;6.068;50.011;300;200E-03;14.231;12.872;0.426;3.19;13:27:22.000
233.80;62.88E-03;6.362;50.006;300;200E-03;14.702;13.254;0.433;3.18;13:27:23.000
233.69;61.14E-03;6.108;50.010;300;200E-03;14.289;12.918;0.427;3.16;13:27:24.000
233.76;66.53E-03;6.862;50.005;300;200E-03;15.551;13.956;0.441;3.20;13:27:25.000
233.58;66.58E-03;6.834;50.007;300;200E-03;15.552;13.970;0.439;3.17;13:27:26.000
233.73;60.52E-03;6.053;50.008;300;200E-03;14.145;12.784;0.428;3.17;13:27:27.000
233.63;60.32E-03;6.044;50.007;300;200E-03;14.093;12.731;0.429;3.20;13:27:28.000
233.77;66.07E-03;6.913;50.009;300;200E-03;15.445;13.812;0.448;3.22;13:27:29.000
233.81;59.05E-03;5.901;50.004;300;200E-03;13.808;12.484;0.427;3.22;13:27:30.000
233.86;63.40E-03;6.470;50.008;300;200E-03;14.825;13.339;0.436;3.23;13:27:31.000
233.75;59.84E-03;5.988;50.006;300;200E-03;13.988;12.641;0.428;3.22;13:27:32.000
233.75;66.58E-03;6.899;50.004;300;200E-03;15.562;13.950;0.443;3.21;13:27:33.000
233.79;66.19E-03;6.875;50.011;300;200E-03;15.476;13.865;0.444;3.18;13:27:34.000
233.77;62.58E-03;6.298;50.007;300;200E-03;14.630;13.205;0.431;3.16;13:27:35.000
233.82;67.22E-03;6.887;50.005;300;200E-03;15.717;14.128;0.438;3.17;13:27:36.000
233.71;64.82E-03;6.558;50.009;300;200E-03;15.149;13.656;0.433;3.19;13:27:37.000
233.84;68.01E-03;6.984;50.010;300;200E-03;15.903;14.287;0.439;3.18;13:27:38.000
233.73;61.69E-03;6.091;50.006;300;200E-03;14.419;13.069;0.422;3.20;13:27:39.000
233.56;64.74E-03;6.513;50.009;300;200E-03;15.121;13.647;0.431;3.20;13:27:40.000
233.69;61.30E-03;6.075;50.008;300;200E-03;14.324;12.972;0.424;3.20;13:27:41.000
233.75;60.95E-03;6.061;50.013;300;200E-03;14.246;12.892;0.425;3.19;13:27:42.000
233.68;63.28E-03;6.429;50.014;300;200E-03;14.787;13.317;0.435;3.17;13:27:43.000
233.54;60.55E-03;6.040;50.015;300;200E-03;14.141;12.786;0.427;3.24;13:27:44.000
233.67;62.77E-03;6.349;50.014;300;200E-03;14.668;13.222;0.433;3.24;13:27:45.000
233.77;60.46E-03;6.047;50.017;300;200E-03;14.133;12.774;0.428;3.23;13:27:46.000
233.68;64.18E-03;6.551;50.017;300;200E-03;14.997;13.491;0.437;3.25;13:27:47.000
233.79;66.99E-03;6.896;50.020;300;200E-03;15.662;14.062;0.440;3.20;13:27:48.000
233.74;60.33E-03;6.039;50.013;300;200E-03;14.103;12.744;0.428;3.20;13:27:49.000
233.87;60.55E-03;6.088;50.008;300;200E-03;14.161;12.786;0.430;3.18;13:27:50.000
233.86;61.83E-03;6.188;50.010;300;200E-03;14.459;13.068;0.428;3.22;13:27:51.000
233.76;66.17E-03;6.894;50.006;300;200E-03;15.468;13.847;0.446;3.23;13:27:52.000
233.67;63.82E-03;6.461;50.006;300;200E-03;14.912;13.440;0.433;3.23;13:27:53.000
233.78;60.70E-03;6.061;50.003;300;200E-03;14.190;12.830;0.427;3.20;13:27:54.000
233.94;65.31E-03;6.767;50.002;300;200E-03;15.279;13.698;0.443;3.20;13:27:55.000
233.88;58.76E-03;5.844;49.996;300;200E-03;13.743;12.438;0.425;3.20;13:27:56.000
233.84;58.10E-03;5.737;49.997;300;200E-03;13.587;12.316;0.422;3.23;13:27:57.000
233.80;61.05E-03;6.096;49.998;300;200E-03;14.274;12.907;0.427;3.19;13:27:58.000
233.75;61.91E-03;6.203;49.997;300;200E-03;14.470;13.073;0.429;3.18;13:27:59.000
233.96;60.10E-03;6.009;49.993;300;200E-03;14.061;12.712;0.427;3.17;13:28:00.000
233.76;60.50E-03;6.064;49.991;300;200E-03;14.142;12.776;0.429;3.16;13:28:01.000
233.95;60.83E-03;6.054;49.991;300;200E-03;14.232;12.880;0.425;3.15;13:28:02.000
233.88;59.88E-03;6.007;49.994;300;200E-03;14.005;12.651;0.429;3.18;13:28:03.000
233.80;64.56E-03;6.605;49.990;300;200E-03;15.095;13.574;0.438;3.14;13:28:04.000
233.93;59.88E-03;6.004;49.988;300;200E-03;14.009;12.657;0.429;3.17;13:28:05.000
233.91;61.23E-03;6.137;49.986;300;200E-03;14.321;12.940;0.429;3.17;13:28:06.000
233.80;63.17E-03;6.413;49.996;300;200E-03;14.770;13.305;0.434;3.15;13:28:07.000
233.80;66.15E-03;6.861;49.987;300;200E-03;15.465;13.860;0.444;3.18;13:28:08.000
233.82;61.85E-03;6.269;49.989;300;200E-03;14.461;13.031;0.434;3.18;13:28:09.000
233.85;62.07E-03;6.271;49.996;300;200E-03;14.515;13.091;0.432;3.18;13:28:10.000
233.69;62.78E-03;6.403;49.988;300;200E-03;14.672;13.201;0.436;3.19;13:28:11.000
233.92;69.62E-03;7.322;49.994;300;200E-03;16.285;14.547;0.450;3.19;13:28:12.000
233.81;68.72E-03;7.302;49.995;300;200E-03;16.068;14.313;0.454;3.21;13:28:13.000
233.79;66.81E-03;7.022;49.993;300;200E-03;15.620;13.953;0.450;3.25;13:28:14.000
233.74;62.70E-03;6.404;49.996;300;200E-03;14.656;13.183;0.437;3.22;13:28:15.000
233.71;60.74E-03;6.141;49.990;300;200E-03;14.196;12.799;0.433;3.20;13:28:16.000
233.59;59.21E-03;5.965;49.994;300;200E-03;13.830;12.478;0.431;3.22;13:28:17.000
233.67;66.07E-03;6.792;49.998;300;200E-03;15.438;13.864;0.440;3.17;13:28:18.000
233.64;62.92E-03;6.231;49.996;300;200E-03;14.700;13.315;0.424;3.17;13:28:19.000
233.72;61.13E-03;6.110;49.997;300;200E-03;14.288;12.915;0.428;3.18;13:28:20.000
233.70;63.31E-03;6.388;50.006;300;200E-03;14.797;13.347;0.432;3.19;13:28:21.000
233.71;60.81E-03;6.068;49.998;300;200E-03;14.211;12.850;0.427;3.20;13:28:22.000
233.69;63.69E-03;6.454;50.003;300;200E-03;14.885;13.413;0.434;3.17;13:28:23.000
233.61;66.39E-03;6.866;49.999;300;200E-03;15.510;13.907;0.443;3.19;13:28:24.000
233.73;60.74E-03;6.179;50.003;300;200E-03;14.197;12.782;0.435;3.24;13:28:25.000
233.61;63.06E-03;6.486;50.006;300;200E-03;14.733;13.228;0.440;3.22;13:28:26.000
233.65;60.06E-03;6.038;50.003;300;200E-03;14.033;12.667;0.430;3.21;13:28:27.000
233.70;60.20E-03;6.038;50.008;300;200E-03;14.070;12.708;0.429;3.21;13:28:28.000
233.73;66.43E-03;6.872;50.008;300;200E-03;15.527;13.924;0.443;3.19;13:28:29.000
233.70;59.25E-03;5.908;50.007;300;200E-03;13.848;12.524;0.427;3.18;13:28:30.000
233.84;60.16E-03;6.052;50.007;300;200E-03;14.068;12.699;0.430;3.18;13:28:31.000
233.83;59.63E-03;5.992;50.011;300;200E-03;13.943;12.590;0.430;3.19;13:28:32.000
233.72;60.54E-03;6.078;50.017;300;200E-03;14.148;12.776;0.430;3.21;13:28:33.000
233.80;61.35E-03;6.164;50.008;300;200E-03;14.343;12.951;0.430;3.21;13:28:34.000
233.81;60.20E-03;6.071;50.011;300;200E-03;14.076;12.699;0.431;3.20;13:28:35.000
233.85;60.56E-03;6.113;50.011;300;200E-03;14.163;12.776;0.432;3.20;13:28:36.000
233.90;61.62E-03;6.260;50.015;300;200E-03;14.413;12.982;0.434;3.19;13:28:37.000
233.79;65.95E-03;6.873;50.012;300;200E-03;15.417;13.800;0.446;3.20;13:28:38.000
233.84;60.28E-03;6.050;50.013;300;200E-03;14.095;12.730;0.429;3.17;13:28:39.000
233.88;63.00E-03;6.437;50.015;300;200E-03;14.735;13.255;0.437;3.20;13:28:40.000
233.89;62.10E-03;6.311;50.009;300;200E-03;14.524;13.081;0.434;3.21;13:28:41.000
234.02;66.14E-03;6.910;50.014;300;200E-03;15.478;13.850;0.446;3.21;13:28:42.000
233.92;64.50E-03;6.622;50.015;300;200E-03;15.089;13.558;0.439;3.22;13:28:43.000
233.84;59.58E-03;5.971;50.009;300;200E-03;13.931;12.587;0.429;3.19;13:28:44.000
233.84;63.78E-03;6.614;50.014;300;200E-03;14.914;13.367;0.443;3.18;13:28:45.000
233.86;60.53E-03;6.109;50.017;300;200E-03;14.156;12.770;0.432;3.20;13:28:46.000
233.89;60.44E-03;6.045;50.013;300;200E-03;14.136;12.779;0.428;3.19;13:28:47.000
233.87;67.26E-03;6.905;50.016;300;200E-03;15.729;14.132;0.439;3.22;13:28:48.000
233.93;66.78E-03;6.862;50.009;300;200E-03;15.621;14.033;0.439;3.19;13:28:49.000
233.85;60.46E-03;6.000;50.007;300;200E-03;14.139;12.803;0.424;3.23;13:28:50.000
233.97;66.71E-03;6.891;50.001;300;200E-03;15.609;14.005;0.442;3.22;13:28:51.000
233.85;65.12E-03;6.641;50.005;300;200E-03;15.230;13.705;0.436;3.21;13:28:52.000
234.03;60.41E-03;6.022;50.004;300;200E-03;14.137;12.790;0.426;3.19;13:28:53.000
233.88;63.30E-03;6.399;50.002;300;200E-03;14.804;13.350;0.432;3.18;13:28:54.000
233.99;61.32E-03;6.159;50.001;300;200E-03;14.349;12.960;0.429;3.18;13:28:55.000
234.00;57.90E-03;5.596;50.003;300;200E-03;13.550;12.340;0.413;3.21;13:28:56.000
234.04;59.59E-03;5.847;49.994;300;200E-03;13.946;12.661;0.419;3.23;13:28:57.000
233.95;66.67E-03;6.868;49.998;300;200E-03;15.597;14.003;0.440;3.20;13:28:58.000
233.81;63.12E-03;6.388;49.990;300;200E-03;14.758;13.304;0.433;3.21;13:28:59.000
233.73;60.89E-03;6.055;49.997;300;200E-03;14.231;12.879;0.425;3.23;13:29:00.000
233.71;65.12E-03;6.596;49.993;300;200E-03;15.219;13.715;0.433;3.23;13:29:01.000
233.97;61.40E-03;6.126;49.996;300;200E-03;14.365;12.993;0.426;3.24;13:29:02.000
233.97;66.77E-03;6.876;49.988;300;200E-03;15.621;14.027;0.440;3.23;13:29:03.000
233.92;68.26E-03;7.124;49.995;300;200E-03;15.967;14.289;0.446;3.24;13:29:04.000
233.92;64.84E-03;6.547;49.982;300;200E-03;15.168;13.682;0.432;3.24;13:29:05.000
233.88;62.78E-03;6.314;49.986;300;200E-03;14.682;13.255;0.430;3.20;13:29:06.000
233.88;63.69E-03;6.433;49.982;300;200E-03;14.895;13.434;0.432;3.19;13:29:07.000
234.04;63.25E-03;6.416;49.982;300;200E-03;14.802;13.339;0.433;3.20;13:29:08.000
233.86;62.95E-03;6.350;49.984;300;200E-03;14.722;13.282;0.431;3.15;13:29:09.000
233.85;60.94E-03;6.111;49.980;300;200E-03;14.250;12.873;0.429;3.17;13:29:10.000
233.85;64.46E-03;6.570;49.981;300;200E-03;15.074;13.567;0.436;3.19;13:29:11.000
233.92;61.45E-03;6.156;49.984;300;200E-03;14.375;12.990;0.428;3.18;13:29:12.000
233.88;66.74E-03;6.895;49.983;300;200E-03;15.609;14.004;0.442;3.21;13:29:13.000
233.89;62.91E-03;6.344;49.987;300;200E-03;14.714;13.276;0.431;3.19;13:29:14.000
233.89;65.21E-03;6.667;49.985;300;200E-03;15.252;13.718;0.437;3.23;13:29:15.000
233.87;61.22E-03;6.044;49.991;300;200E-03;14.319;12.981;0.422;3.19;13:29:16.000
233.87;64.13E-03;6.491;49.990;300;200E-03;14.998;13.520;0.433;3.20;13:29:17.000
233.94;57.03E-03;5.518;49.991;300;200E-03;13.341;12.146;0.414;3.20;13:29:18.000
233.85;61.06E-03;6.035;49.990;300;200E-03;14.278;12.940;0.423;3.21;13:29:19.000
233.86;67.54E-03;6.912;49.995;300;200E-03;15.795;14.202;0.438;3.20;13:29:20.000
233.99;63.46E-03;6.343;49.998;300;200E-03;14.849;13.426;0.427;3.16;13:29:21.000
233.99;66.14E-03;6.811;49.994;300;200E-03;15.476;13.896;0.440;3.18;13:29:22.000
234.00;65.70E-03;6.719;49.997;300;200E-03;15.373;13.827;0.437;3.19;13:29:23.000
233.97;61.05E-03;6.066;50.005;300;200E-03;14.283;12.931;0.425;3.20;13:29:24.000
234.08;61.12E-03;6.099;50.005;300;200E-03;14.308;12.943;0.426;3.20;13:29:25.000
233.82;63.40E-03;6.380;50.006;300;200E-03;14.825;13.382;0.430;3.20;13:29:26.000
234.07;66.93E-03;6.902;50.010;300;200E-03;15.665;14.063;0.441;3.21;13:29:27.000
234.04;65.97E-03;6.785;50.007;300;200E-03;15.439;13.868;0.439;3.20;13:29:28.000
234.11;64.59E-03;6.550;50.014;300;200E-03;15.122;13.630;0.433;3.18;13:29:29.000
234.04;65.40E-03;6.706;50.012;300;200E-03;15.305;13.758;0.438;3.18;13:29:30.000
234.14;57.12E-03;5.556;50.012;300;200E-03;13.374;12.166;0.415;3.17;13:29:31.000
234.22;67.93E-03;6.982;50.008;300;200E-03;15.912;14.298;0.439;3.21;13:29:32.000
234.12;65.11E-03;6.626;50.014;300;200E-03;15.244;13.728;0.435;3.22;13:29:33.000
234.01;61.17E-03;6.105;50.017;300;200E-03;14.314;12.947;0.426;3.23;13:29:34.000
233.99;63.65E-03;6.438;50.014;300;200E-03;14.893;13.429;0.432;3.20;13:29:35.000
233.98;67.04E-03;6.852;50.017;300;200E-03;15.687;14.112;0.437;3.18;13:29:36.000
234.06;65.52E-03;6.682;50.017;300;200E-03;15.336;13.804;0.436;3.21;13:29:37.000
234.02;61.76E-03;6.197;50.013;300;200E-03;14.453;13.057;0.429;3.18;13:29:38.000
234.04;60.89E-03;6.063;50.011;300;200E-03;14.250;12.896;0.425;3.16;13:29:39.000
234.02;60.23E-03;5.976;50.013;300;200E-03;14.095;12.766;0.424;3.17;13:29:40.000
234.07;66.04E-03;6.798;50.012;300;200E-03;15.458;13.883;0.440;3.15;13:29:41.000
234.18;66.78E-03;6.874;50.010;300;200E-03;15.639;14.047;0.440;3.17;13:29:42.000
234.08;60.89E-03;6.068;50.011;300;200E-03;14.254;12.897;0.426;3.17;13:29:43.000
234.11;60.82E-03;6.043;50.006;300;200E-03;14.238;12.892;0.424;3.18;13:29:44.000
233.98;65.09E-03;6.640;50.008;300;200E-03;15.229;13.705;0.436;3.15;13:29:45.000
233.98;66.76E-03;6.872;50.005;300;200E-03;15.620;14.027;0.440;3.16;13:29:46.000
234.00;60.97E-03;6.088;50.006;300;200E-03;14.266;12.902;0.427;3.14;13:29:47.000
234.12;60.57E-03;6.005;50.001;300;200E-03;14.181;12.847;0.423;3.16;13:29:48.000
234.13;64.74E-03;6.601;50.003;300;200E-03;15.157;13.644;0.436;3.16;13:29:49.000
234.09;60.79E-03;6.032;49.997;300;200E-03;14.230;12.888;0.424;3.16;13:29:50.000
234.14;61.02E-03;6.069;50.004;300;200E-03;14.287;12.933;0.425;3.16;13:29:51.000
234.09;61.07E-03;6.081;50.001;300;200E-03;14.296;12.938;0.425;3.16;13:29:52.000
234.06;66.69E-03;6.861;49.997;300;200E-03;15.608;14.019;0.440;3.18;13:29:53.000
234.06;61.95E-03;6.227;49.989;300;200E-03;14.500;13.095;0.429;3.17;13:29:54.000
234.05;64.05E-03;6.521;49.999;300;200E-03;14.990;13.498;0.435;3.17;13:29:55.000
234.07;59.23E-03;5.886;49.994;300;200E-03;13.864;12.553;0.425;3.17;13:29:56.000
234.13;63.04E-03;6.398;50.002;300;200E-03;14.759;13.300;0.433;3.19;13:29:57.000
234.04;66.85E-03;6.871;50.001;300;200E-03;15.644;14.054;0.439;3.23;13:29:58.000
234.02;65.20E-03;6.680;50.000;300;200E-03;15.258;13.718;0.438;3.20;13:29:59.000
233.99;67.07E-03;6.902;50.000;300;200E-03;15.694;14.094;0.440;3.17;13:30:00.000
234.06;68.92E-03;7.137;50.001;300;200E-03;16.131;14.466;0.442;3.16;13:30:01.000
234.04;62.19E-03;6.282;50.007;300;200E-03;14.554;13.129;0.432;3.13;13:30:02.000
234.06;63.23E-03;6.388;50.016;300;200E-03;14.799;13.349;0.432;3.12;13:30:03.000
234.12;70.27E-03;7.389;50.007;300;200E-03;16.451;14.698;0.449;3.17;13:30:04.000
234.12;63.43E-03;6.335;50.007;300;200E-03;14.849;13.430;0.427;3.16;13:30:05.000
234.15;63.83E-03;6.390;50.006;300;200E-03;14.945;13.510;0.428;3.17;13:30:06.000
234.18;61.78E-03;6.144;50.001;300;200E-03;14.468;13.098;0.425;3.14;13:30:07.000
234.09;62.68E-03;6.301;50.007;300;200E-03;14.673;13.251;0.429;3.15;13:30:08.000
234.06;64.03E-03;6.596;50.000;300;200E-03;14.988;13.459;0.440;3.20;13:30:09.000
234.13;60.95E-03;6.063;50.004;300;200E-03;14.269;12.917;0.425;3.27;13:30:10.000
234.08;66.99E-03;6.930;50.010;300;200E-03;15.682;14.067;0.442;3.19;13:30:11.000
234.15;61.77E-03;6.163;50.005;300;200E-03;14.463;13.084;0.426;3.20;13:30:12.000
234.15;65.78E-03;6.775;49.992;300;200E-03;15.402;13.832;0.440;3.21;13:30:13.000
234.01;61.17E-03;6.087;49.995;300;200E-03;14.316;12.957;0.425;3.16;13:30:14.000
233.98;61.37E-03;6.100;49.998;300;200E-03;14.359;12.999;0.425;3.18;13:30:15.000
234.05;65.05E-03;6.639;49.993;300;200E-03;15.226;13.702;0.436;3.16;13:30:16.000
234.06;59.38E-03;5.878;50.003;300;200E-03;13.898;12.594;0.423;3.16;13:30:17.000
234.02;67.22E-03;6.911;49.998;300;200E-03;15.731;14.132;0.439;3.15;13:30:18.000
233.93;61.86E-03;6.118;49.993;300;200E-03;14.472;13.115;0.423;3.14;13:30:19.000
234.10;61.15E-03;6.108;49.999;300;200E-03;14.314;12.946;0.427;3.18;13:30:20.000
234.02;65.11E-03;6.596;50.000;300;200E-03;15.236;13.734;0.433;3.14;13:30:21.000
234.05;62.56E-03;6.296;49.994;300;200E-03;14.641;13.218;0.430;3.17;13:30:22.000
234.04;61.55E-03;6.151;49.997;300;200E-03;14.406;13.027;0.427;3.22;13:30:23.000
233.99;61.67E-03;6.068;49.993;300;200E-03;14.430;13.092;0.421;3.21;13:30:24.000
233.99;66.95E-03;6.885;49.994;300;200E-03;15.665;14.071;0.440;3.17;13:30:25.000
233.94;66.40E-03;6.811;49.994;300;200E-03;15.534;13.961;0.438;3.22;13:30:26.000
233.95;63.95E-03;6.477;49.995;300;200E-03;14.961;13.486;0.433;3.24;13:30:27.000
233.94;63.07E-03;6.305;50.002;300;200E-03;14.754;13.339;0.427;3.23;13:30:28.000
233.96;67.14E-03;6.901;49.990;300;200E-03;15.708;14.111;0.439;3.29;13:30:29.000
233.92;60.42E-03;5.929;49.990;300;200E-03;14.133;12.829;0.420;3.22;13:30:30.000
233.85;59.27E-03;5.854;49.992;300;200E-03;13.859;12.563;0.422;3.25;13:30:31.000
233.85;66.06E-03;6.780;49.991;300;200E-03;15.447;13.880;0.439;3.27;13:30:32.000
233.69;63.39E-03;6.396;49.991;300;200E-03;14.813;13.361;0.432;3.27;13:30:33.000
233.64;63.03E-03;6.324;49.995;300;200E-03;14.725;13.298;0.429;3.17;13:30:34.000
233.68;61.21E-03;6.083;49.983;300;200E-03;14.303;12.944;0.425;3.21;13:30:35.000
233.63;61.27E-03;6.080;49.988;300;200E-03;14.314;12.959;0.425;3.25;13:30:36.000
233.38;66.05E-03;6.754;49.997;300;200E-03;15.413;13.855;0.438;3.17;13:30:37.000
233.52;61.74E-03;6.171;49.987;300;200E-03;14.418;13.030;0.428;3.18;13:30:38.000
233.60;61.27E-03;6.067;49.987;300;200E-03;14.312;12.963;0.424;3.18;13:30:39.000
233.54;64.85E-03;6.580;49.984;300;200E-03;15.146;13.642;0.434;3.17;13:30:40.000
233.57;68.27E-03;7.094;49.981;300;200E-03;15.945;14.281;0.445;3.16;13:30:41.000
233.49;62.80E-03;6.367;49.988;300;200E-03;14.662;13.207;0.434;3.21;13:30:42.000
233.55;63.33E-03;6.404;49.985;300;200E-03;14.791;13.332;0.433;3.20;13:30:43.000
233.54;67.07E-03;6.807;49.985;300;200E-03;15.664;14.108;0.435;3.21;13:30:44.000
233.71;63.88E-03;6.436;49.988;300;200E-03;14.930;13.472;0.431;3.24;13:30:45.000
233.67;64.45E-03;6.485;49.993;300;200E-03;15.060;13.592;0.431;3.23;13:30:46.000
233.63;63.41E-03;6.406;49.994;300;200E-03;14.815;13.359;0.432;3.20;13:30:47.000
233.64;63.52E-03;6.399;49.994;300;200E-03;14.842;13.391;0.431;3.19;13:30:48.000
233.61;63.58E-03;6.403;49.995;300;200E-03;14.853;13.402;0.431;3.21;13:30:49.000
233.64;63.97E-03;6.498;49.995;300;200E-03;14.946;13.459;0.435;3.15;13:30:50.000
233.84;60.45E-03;6.001;50.001;300;200E-03;14.136;12.799;0.424;3.14;13:30:51.000
233.77;59.09E-03;5.804;50.000;300;200E-03;13.813;12.534;0.420;3.18;13:30:52.000
233.91;59.07E-03;5.816;49.999;300;200E-03;13.817;12.534;0.421;3.14;13:30:53.000
233.86;61.27E-03;6.089;49.999;300;200E-03;14.328;12.970;0.425;3.14;13:30:54.000
233.77;63.53E-03;6.365;50.004;300;200E-03;14.851;13.418;0.429;3.13;13:30:55.000
233.72;61.11E-03;6.071;50.001;300;200E-03;14.282;12.928;0.425;3.15;13:30:56.000
233.71;63.68E-03;6.455;50.005;300;200E-03;14.883;13.411;0.434;3.13;13:30:57.000
233.78;61.31E-03;6.069;50.008;300;200E-03;14.334;12.986;0.423;3.13;13:30:58.000
233.76;64.11E-03;6.495;50.009;300;200E-03;14.986;13.505;0.433;3.10;13:30:59.000
233.71;65.42E-03;6.698;50.006;300;200E-03;15.288;13.743;0.438;3.14;13:31:00.000
233.67;67.45E-03;6.914;50.002;300;200E-03;15.761;14.163;0.439;3.13;13:31:01.000
233.83;61.49E-03;6.130;49.998;300;200E-03;14.379;13.007;0.426;3.16;13:31:02.000
233.79;65.49E-03;6.695;49.998;300;200E-03;15.312;13.770;0.437;3.17;13:31:03.000
233.77;59.09E-03;5.766;50.001;300;200E-03;13.813;12.552;0.417;3.18;13:31:04.000
233.86;59.42E-03;5.864;49.998;300;200E-03;13.896;12.598;0.422;3.18;13:31:05.000
233.80;60.62E-03;6.013;49.999;300;200E-03;14.173;12.835;0.424;3.16;13:31:06.000
233.82;64.95E-03;6.638;50.002;300;200E-03;15.186;13.659;0.437;3.19;13:31:07.000
233.78;66.91E-03;6.895;49.996;300;200E-03;15.642;14.040;0.441;3.19;13:31:08.000
233.86;62.97E-03;6.337;49.997;300;200E-03;14.727;13.294;0.430;3.15;13:31:09.000
233.67;61.35E-03;6.084;49.992;300;200E-03;14.335;12.980;0.424;3.16;13:31:10.000
233.78;65.78E-03;6.738;49.994;300;200E-03;15.378;13.823;0.438;3.17;13:31:11.000
233.75;60.97E-03;6.071;49.996;300;200E-03;14.252;12.894;0.426;3.17;13:31:12.000
233.74;63.32E-03;6.353;49.995;300;200E-03;14.802;13.369;0.429;3.18;13:31:13.000
233.87;64.07E-03;6.434;49.994;300;200E-03;14.984;13.532;0.429;3.15;13:31:14.000
233.80;62.53E-03;6.281;49.991;300;200E-03;14.620;13.202;0.430;3.15;13:31:15.000
233.74;61.48E-03;6.096;49.994;300;200E-03;14.370;13.014;0.424;3.15;13:31:16.000
233.81;63.46E-03;6.342;50.002;300;200E-03;14.838;13.415;0.427;3.20;13:31:17.000
233.91;60.80E-03;6.074;49.995;300;200E-03;14.222;12.860;0.427;3.17;13:31:18.000
233.91;61.52E-03;6.089;49.998;300;200E-03;14.389;13.037;0.423;3.14;13:31:19.000
233.95;66.65E-03;6.863;49.998;300;200E-03;15.593;14.001;0.440;3.18;13:31:20.000
234.07;67.39E-03;6.937;49.999;300;200E-03;15.774;14.167;0.440;3.19;13:31:21.000
234.03;61.47E-03;6.113;49.999;300;200E-03;14.386;13.023;0.425;3.17;13:31:22.000
233.91;64.44E-03;6.510;49.997;300;200E-03;15.073;13.595;0.432;3.17;13:31:23.000
233.85;63.15E-03;6.366;49.997;300;200E-03;14.768;13.325;0.431;3.19;13:31:24.000
233.95;67.50E-03;6.947;49.999;300;200E-03;15.791;14.180;0.440;3.20;13:31:25.000
233.94;60.72E-03;5.970;50.001;300;200E-03;14.204;12.889;0.420;3.19;13:31:26.000
234.02;60.65E-03;6.023;50.002;300;200E-03;14.193;12.852;0.424;3.21;13:31:27.000
234.05;63.18E-03;6.356;50.002;300;200E-03;14.787;13.351;0.430;3.20;13:31:28.000
234.09;42.05E-03;3.685;50.006;300;200E-03;9.843;9.127;0.374;3.18;13:31:29.000
nan;nan;nan;nan;300;100E-03;nan;nan;nan;nan;13:31:30.000
234.03;45.41E-03;4.081;50.005;300;100E-03;10.628;9.813;0.384;3.24;13:31:31.000
234.06;50.52E-03;4.660;50.006;300;100E-03;11.824;10.867;0.394;3.19;13:31:32.000
233.97;46.35E-03;4.191;50.006;300;100E-03;10.845;10.002;0.386;3.18;13:31:33.000
234.05;41.31E-03;3.601;50.007;300;100E-03;9.668;8.972;0.372;3.17;13:31:34.000
233.89;41.53E-03;3.562;50.007;300;100E-03;9.714;9.037;0.367;3.15;13:31:35.000
233.97;41.62E-03;3.623;50.008;300;100E-03;9.738;9.039;0.372;3.18;13:31:36.000
233.79;40.74E-03;3.517;50.012;300;100E-03;9.524;8.851;0.369;3.18;13:31:37.000
233.87;41.65E-03;3.595;50.007;300;100E-03;9.742;9.054;0.369;3.17;13:31:38.000
233.90;41.56E-03;3.640;50.004;300;100E-03;9.722;9.015;0.374;3.19;13:31:39.000
233.85;41.08E-03;3.567;50.011;300;100E-03;9.606;8.919;0.371;3.19;13:31:40.000
233.92;41.30E-03;3.575;50.007;300;100E-03;9.661;8.976;0.370;3.22;13:31:41.000
233.80;41.44E-03;3.600;50.009;300;100E-03;9.688;8.995;0.372;3.18;13:31:42.000
233.83;41.48E-03;3.591;50.007;300;100E-03;9.699;9.009;0.370;3.17;13:31:43.000
233.82;42.09E-03;3.61;50.012;300;500E-03;9.84;9.15;0.367;3.17;13:31:44.000
233.82;41.05E-03;3.560;50.009;300;100E-03;9.599;8.914;0.371;3.23;13:31:45.000
233.86;41.05E-03;3.554;50.014;300;100E-03;9.600;8.918;0.370;3.23;13:31:46.000
